txn_id,property_id,sale_price,sale_date,price_per_sqft,transaction_type,sale_year,sale_month,sale_quarter
3726,1497,6236402.8,2018-11-08,7568.45,Sale,2018,11,4
3727,1498,14952024.32,2021-12-05,22792.72,Sale,2021,12,4
3728,1498,17153448.8,2023-01-21,26148.55,Resale,2023,1,1
3729,1499,19076546.58,2022-01-18,24551.54,Sale,2022,1,1
3730,1499,15771421.68,2018-06-25,20297.84,Sale,2018,6,2
3731,1500,52735644.28,2020-06-21,12658.58,Sale,2020,6,2
3732,1501,6063034.25,2022-11-24,13325.35,Resale,2022,11,4
3733,1502,12952643.55,2021-04-03,11214.41,Sale,2021,4,2
3734,1502,12797157.45,2023-12-08,11079.79,Sale,2023,12,4
3735,1502,11503199.4,2019-11-17,9959.48,Resale,2019,11,4
3737,1503,56083302.45,2018-12-08,7696.35,Resale,2018,12,4
3738,1503,57876560.28,2023-01-01,7942.44,Sale,2023,1,1
3739,1503,61352605.02,2019-04-08,8419.46,Resale,2019,4,2
3741,1504,22171421.58,2019-07-10,15757.94,Sale,2019,7,3
3742,1504,28193888.1,2020-01-06,20038.3,Resale,2020,1,1
3743,1504,23416588.44,2019-01-28,16642.92,Resale,2019,1,1
3744,1505,11646935.11,2023-09-09,6697.49,Resale,2023,9,3
3745,1505,12498401.68,2020-11-16,7187.12,Sale,2020,11,4
3746,1506,13932313.4,2022-12-18,24021.23,Sale,2022,12,4
3747,1506,11385110.0,2018-03-06,19629.5,Sale,2018,3,1
3748,1506,11270809.4,2019-12-02,19432.43,Sale,2019,12,4
3749,1506,11362867.0,2024-06-06,19591.15,Resale,2024,6,2
3750,1507,9899630.56,2023-06-03,9234.73,Resale,2023,6,2
3753,1509,28841285.2,2018-11-14,7923.43,Resale,2018,11,4
3754,1509,36887032.0,2018-11-01,10133.8,Sale,2018,11,4
3755,1510,4986216.0,2018-04-23,6925.3,Resale,2018,4,2
3756,1510,5736175.2,2021-08-13,7966.91,Resale,2021,8,3
3757,1510,4195555.2,2018-01-11,5827.16,Resale,2018,1,1
3758,1511,25796468.7,2019-11-02,18192.15,Resale,2019,11,4
3759,1511,26446068.68,2022-08-19,18650.26,Resale,2022,8,3
3761,1512,63267268.5,2023-07-27,10678.02,Resale,2023,7,3
3762,1512,50945164.5,2022-11-22,8598.34,Resale,2022,11,4
3763,1513,11687982.81,2018-07-22,7070.77,Sale,2018,7,3
3764,1513,14333791.14,2024-04-09,8671.38,Sale,2024,4,2
3766,1513,11973869.16,2022-05-28,7243.72,Resale,2022,5,2
3767,1514,13655289.66,2018-06-15,8497.38,Resale,2018,6,2
3768,1514,17932673.7,2023-09-20,11159.1,Sale,2023,9,3
3769,1514,15806034.18,2021-08-11,9835.74,Resale,2021,8,3
3770,1515,8720691.5,2018-12-11,6537.25,Resale,2018,12,4
3771,1516,6955448.92,2022-12-15,7237.72,Sale,2022,12,4
3772,1516,10232795.27,2023-02-05,10648.07,Resale,2023,2,1
3773,1517,4706382.8,2019-07-18,7976.92,Sale,2019,7,3
3774,1517,7990535.2,2024-05-02,13543.28,Sale,2024,5,2
3775,1518,10567105.56,2024-02-20,9220.86,Sale,2024,2,1
3776,1519,49844507.5,2018-02-14,7388.75,Resale,2018,2,1
3777,1519,53107412.78,2019-03-19,7872.43,Sale,2019,3,1
3778,1520,115793771.94,2018-09-16,18339.21,Sale,2018,9,3
3779,1520,109978199.1,2020-11-13,17418.15,Sale,2020,11,4
3780,1521,37726247.28,2020-03-11,9678.36,Resale,2020,3,1
3781,1521,46532024.18,2023-12-28,11937.41,Sale,2023,12,4
3782,1521,35530075.1,2018-10-26,9114.95,Sale,2018,10,4
3783,1521,38160718.36,2022-01-30,9789.82,Sale,2022,1,1
3784,1522,5590352.1,2021-05-25,9539.85,Sale,2021,5,2
3785,1522,3564456.34,2022-07-02,6082.69,Resale,2022,7,3
3786,1523,14570153.03,2018-09-28,8729.87,Resale,2018,9,3
3787,1524,31885424.08,2023-04-29,20812.94,Sale,2023,4,2
3788,1524,28178811.36,2018-12-30,18393.48,Resale,2018,12,4
3789,1524,30940471.16,2018-07-20,20196.13,Resale,2018,7,3
3790,1525,15073655.4,2024-01-24,7912.68,Resale,2024,1,1
3791,1525,21205545.6,2022-12-07,11131.52,Resale,2022,12,4
3792,1525,17755400.1,2023-09-21,9320.42,Resale,2023,9,3
3793,1526,20133586.0,2019-01-02,19954.0,Sale,2019,1,1
3794,1526,16827042.55,2020-11-08,16676.95,Sale,2020,11,4
3795,1527,54271011.12,2018-04-14,17899.41,Resale,2018,4,2
3796,1527,71908731.2,2021-05-04,23716.6,Sale,2021,5,2
3797,1527,62664890.88,2020-10-06,20667.84,Sale,2020,10,4
3798,1527,75472058.88,2024-06-23,24891.84,Sale,2024,6,2
3799,1528,6244573.44,2019-02-13,6847.12,Resale,2019,2,1
3800,1529,30197868.36,2022-07-25,18629.16,Resale,2022,7,3
3801,1529,30173083.27,2022-07-06,18613.87,Resale,2022,7,3
3802,1529,41257578.53,2022-12-04,25451.93,Resale,2022,12,4
3803,1530,18086349.6,2021-10-17,9134.52,Sale,2021,10,4
3805,1531,41838369.09,2018-04-29,16222.71,Sale,2018,4,2
3806,1531,59207521.45,2023-06-06,22957.55,Sale,2023,6,2
3807,1532,10074151.8,2019-01-23,21900.33,Resale,2019,1,1
3808,1532,8753418.2,2022-09-26,19029.17,Resale,2022,9,3
3809,1533,8314758.6,2018-11-04,7949.1,Resale,2018,11,4
3810,1533,8848657.92,2023-03-27,8459.52,Sale,2023,3,1
3811,1533,6964791.0,2019-06-13,6658.5,Sale,2019,6,2
3812,1534,71195627.68,2024-03-23,12193.12,Sale,2024,3,1
3813,1534,50967871.93,2020-10-27,8728.87,Resale,2020,10,4
3814,1535,19407351.6,2021-06-04,5924.1,Resale,2021,6,2
3815,1535,27934746.84,2023-08-30,8527.09,Sale,2023,8,3
3816,1536,47177622.24,2023-03-01,9683.42,Sale,2023,3,1
3817,1536,46111531.2,2021-08-14,9464.6,Sale,2021,8,3
3818,1536,38783312.4,2019-09-02,7960.45,Sale,2019,9,3
3819,1536,49733863.2,2021-12-18,10208.1,Sale,2021,12,4
3821,1537,16108041.04,2020-08-23,21945.56,Resale,2020,8,3
3822,1537,18141455.92,2023-08-19,24715.88,Resale,2023,8,3
3823,1538,15215095.08,2023-02-22,9697.32,Sale,2023,2,1
3825,1539,14660288.02,2023-04-20,7963.22,Sale,2023,4,2
3827,1539,12918702.02,2018-05-03,7017.22,Sale,2018,5,2
3828,1540,47221171.2,2022-10-02,7341.6,Sale,2022,10,4
3829,1540,74044733.76,2023-12-05,11511.93,Resale,2023,12,4
3830,1540,48619873.92,2022-04-23,7559.06,Resale,2022,4,2
3831,1540,55044091.2,2023-12-27,8557.85,Resale,2023,12,4
3832,1541,9980378.02,2019-07-09,6557.41,Resale,2019,7,3
3833,1541,10430205.12,2020-10-14,6852.96,Sale,2020,10,4
3834,1541,9927549.4,2021-07-31,6522.7,Resale,2021,7,3
3835,1542,10016839.25,2019-06-21,6280.15,Sale,2019,6,2
3837,1542,15464545.8,2023-02-03,9695.64,Resale,2023,2,1
3838,1543,13661266.6,2019-09-30,7041.89,Resale,2019,9,3
3839,1543,18738770.4,2020-10-16,9659.16,Resale,2020,10,4
3840,1544,49795547.63,2020-08-19,8575.09,Resale,2020,8,3
3841,1544,61521796.94,2018-01-13,10594.42,Resale,2018,1,1
3842,1545,7723984.88,2018-08-20,10698.04,Sale,2018,8,3
3843,1545,9292298.84,2022-08-11,12870.22,Resale,2022,8,3
3844,1546,41165847.72,2020-10-03,20728.02,Resale,2020,10,4
3845,1546,34297187.28,2018-08-31,17269.48,Sale,2018,8,3
3846,1547,3607052.7,2019-06-30,7945.05,Sale,2019,6,2
3847,1547,3311703.0,2022-03-14,7294.5,Resale,2022,3,1
3848,1547,3412486.46,2020-03-14,7516.49,Resale,2020,3,1
3849,1548,15060503.04,2019-12-27,9489.92,Resale,2019,12,4
3850,1548,14285761.38,2020-05-17,9001.74,Resale,2020,5,2
3851,1548,15645137.97,2019-12-03,9858.31,Resale,2019,12,4
3852,1549,18672438.33,2020-06-08,10977.33,Sale,2020,6,2
3853,1549,16862744.43,2022-02-01,9913.43,Resale,2022,2,1
3854,1550,9901455.52,2021-03-06,8716.07,Resale,2021,3,1
3855,1551,31728525.92,2022-01-30,5904.08,Resale,2022,1,1
3856,1551,32365237.44,2019-04-26,6022.56,Resale,2019,4,2
3857,1551,36975592.04,2020-04-13,6880.46,Resale,2020,4,2
3858,1552,32374306.32,2019-08-27,19898.16,Sale,2019,8,3
3859,1552,32341050.44,2018-11-14,19877.72,Sale,2018,11,4
3860,1552,38450191.39,2023-03-29,23632.57,Resale,2023,3,1
3861,1553,34249216.4,2024-06-16,13072.22,Resale,2024,6,2
3862,1553,27288217.0,2021-04-15,10415.35,Resale,2021,4,2
3863,1553,32142867.4,2023-05-13,12268.27,Resale,2023,5,2
3864,1554,29751456.8,2018-11-28,7295.6,Resale,2018,11,4
3865,1554,30018606.58,2020-01-06,7361.11,Resale,2020,1,1
3866,1555,8342539.38,2020-08-31,6969.54,Sale,2020,8,3
3867,1555,10342606.68,2022-02-12,8640.44,Sale,2022,2,1
3868,1555,10040711.31,2019-10-24,8388.23,Sale,2019,10,4
3869,1555,9441696.6,2019-05-19,7887.8,Resale,2019,5,2
3870,1556,3572184.12,2023-07-05,7305.08,Sale,2023,7,3
3871,1556,3079081.41,2020-10-27,6296.69,Resale,2020,10,4
3872,1556,3509553.0,2021-03-26,7177.0,Sale,2021,3,1
3873,1557,97652226.42,2019-12-12,19306.49,Resale,2019,12,4
3874,1557,113548306.5,2022-12-12,22449.25,Sale,2022,12,4
3875,1557,123421421.34,2021-08-16,24401.23,Sale,2021,8,3
3877,1558,40321469.44,2024-05-23,24496.64,Sale,2024,5,2
3878,1558,35734890.44,2022-01-15,21710.14,Sale,2022,1,1
3879,1558,31465215.82,2018-01-09,19116.17,Sale,2018,1,1
3880,1559,44786294.3,2021-07-18,23949.89,Sale,2021,7,3
3881,1559,40198380.2,2020-12-05,21496.46,Resale,2020,12,4
3882,1559,31916898.2,2018-11-05,17067.86,Sale,2018,11,4
3883,1559,36800646.3,2021-02-12,19679.49,Resale,2021,2,1
3884,1560,30080148.23,2020-08-18,8736.61,Sale,2020,8,3
3885,1560,37413634.94,2021-10-23,10866.58,Resale,2021,10,4
3886,1561,8451508.69,2020-12-01,8426.23,Resale,2020,12,4
3887,1561,8556934.02,2020-03-16,8531.34,Sale,2020,3,1
3888,1562,16927486.4,2023-08-23,9617.89,Sale,2023,8,3
3889,1563,14126000.4,2020-10-25,9232.68,Resale,2020,10,4
3890,1563,10552608.9,2021-05-13,6897.13,Sale,2021,5,2
3891,1564,16556524.35,2024-01-01,25669.03,Resale,2024,1,1
3892,1564,12955295.85,2019-11-20,20085.73,Resale,2019,11,4
3893,1564,12887815.95,2020-04-22,19981.11,Sale,2020,4,2
3894,1564,10455953.1,2018-10-18,16210.78,Resale,2018,10,4
3895,1565,10686922.4,2018-02-24,21120.4,Resale,2018,2,1
3896,1565,10496205.94,2022-09-20,20743.49,Resale,2022,9,3
3897,1565,7114304.34,2019-04-13,14059.89,Sale,2019,4,2
3898,1565,11321122.56,2022-03-27,22373.76,Resale,2022,3,1
3899,1566,29097062.4,2023-01-01,11366.04,Resale,2023,1,1
3900,1566,29866726.4,2019-02-24,11666.69,Sale,2019,2,1
3901,1567,2683965.0,2023-10-27,8946.55,Resale,2023,10,4
3902,1568,4177435.5,2022-04-30,7764.75,Resale,2022,4,2
3903,1569,15723461.91,2022-10-06,10896.37,Sale,2022,10,4
3904,1570,9045052.93,2022-11-29,7858.43,Sale,2022,11,4
3905,1570,11176958.15,2021-12-04,9710.65,Sale,2021,12,4
3906,1570,8573211.99,2019-02-24,7448.49,Sale,2019,2,1
3907,1571,3936717.12,2021-07-28,8826.72,Sale,2021,7,3
3908,1571,4130035.82,2019-07-23,9260.17,Sale,2019,7,3
3909,1572,5132640.34,2022-08-29,8655.38,Sale,2022,8,3
3910,1573,51447264.0,2020-11-07,6798.0,Sale,2020,11,4
3911,1574,12467696.43,2023-05-23,7153.01,Sale,2023,5,2
3912,1574,17779244.91,2024-04-04,10200.37,Resale,2024,4,2
3913,1575,3436050.96,2019-07-02,6224.73,Sale,2019,7,3
3914,1575,4373208.96,2019-12-09,7922.48,Sale,2019,12,4
3915,1576,44633825.6,2018-11-24,7006.88,Resale,2018,11,4
3916,1576,57191134.0,2024-02-23,8978.2,Resale,2024,2,1
3918,1576,51130397.5,2018-05-31,8026.75,Resale,2018,5,2
3919,1577,114421803.36,2022-04-09,23106.18,Resale,2022,4,2
3920,1577,109644559.44,2023-09-01,22141.47,Resale,2023,9,3
3921,1577,84389953.68,2019-11-03,17041.59,Sale,2019,11,4
3922,1577,106240406.08,2018-09-10,21454.04,Sale,2018,9,3
3923,1578,5306166.14,2018-12-14,6106.06,Resale,2018,12,4
3924,1578,6860407.4,2021-01-09,7894.6,Sale,2021,1,1
3925,1578,7278761.38,2020-11-20,8376.02,Resale,2020,11,4
3926,1579,6121306.36,2023-05-03,9921.08,Sale,2023,5,2
3927,1580,28439779.65,2019-11-26,7227.39,Sale,2019,11,4
3928,1580,32650977.3,2023-12-25,8297.58,Resale,2023,12,4
3929,1580,27192187.9,2018-10-05,6910.34,Resale,2018,10,4
3930,1580,41527117.45,2024-06-28,10553.27,Resale,2024,6,2
3931,1581,55737820.2,2023-10-27,10333.3,Resale,2023,10,4
3932,1581,37202094.36,2021-01-24,6896.94,Resale,2021,1,1
3933,1582,71110931.55,2023-04-12,8566.55,Resale,2023,4,2
3934,1582,50030376.03,2020-05-23,6027.03,Resale,2020,5,2
3935,1582,77586126.6,2023-08-26,9346.6,Sale,2023,8,3
3936,1583,13607428.63,2018-04-28,9456.17,Resale,2018,4,2
3937,1583,13592851.56,2021-07-11,9446.04,Resale,2021,7,3
3938,1584,90684890.95,2024-06-12,14493.35,Resale,2024,6,2
3939,1584,76149942.52,2023-12-30,12170.36,Sale,2023,12,4
3940,1584,71715106.06,2022-05-17,11461.58,Resale,2022,5,2
3941,1584,68327253.41,2022-11-15,10920.13,Sale,2022,11,4
3942,1585,5156343.36,2021-07-01,10609.76,Sale,2021,7,3
3943,1585,4173768.0,2018-06-15,8588.0,Resale,2018,6,2
3944,1585,4463146.98,2020-06-13,9183.43,Resale,2020,6,2
3945,1585,6826040.1,2024-01-03,14045.35,Sale,2024,1,1
3946,1586,41017731.62,2018-01-19,6115.66,Resale,2018,1,1
3947,1586,45742611.91,2020-07-30,6820.13,Sale,2020,7,3
3948,1586,48069404.35,2020-08-26,7167.05,Resale,2020,8,3
3949,1587,4483534.73,2018-04-15,8196.59,Sale,2018,4,2
3950,1587,5653370.81,2023-12-14,10335.23,Resale,2023,12,4
3951,1587,4960704.71,2024-03-09,9068.93,Resale,2024,3,1
3952,1587,5446927.54,2022-04-19,9957.82,Resale,2022,4,2
3953,1588,14569371.34,2022-09-13,8792.62,Sale,2022,9,3
3954,1589,20143420.62,2021-06-12,6893.71,Resale,2021,6,2
3955,1589,22205709.78,2022-05-28,7599.49,Sale,2022,5,2
3956,1589,28759726.56,2023-06-15,9842.48,Resale,2023,6,2
3957,1590,9718418.6,2019-12-04,11924.44,Sale,2019,12,4
3958,1591,37855129.2,2018-12-29,7268.65,Resale,2018,12,4
3959,1592,9089580.5,2022-05-15,7512.05,Sale,2022,5,2
3960,1592,8211931.2,2019-07-15,6786.72,Resale,2019,7,3
3961,1593,3076750.7,2021-03-16,7504.27,Sale,2021,3,1
3962,1593,3454860.9,2023-11-27,8426.49,Sale,2023,11,4
3963,1593,2781161.2,2019-06-20,6783.32,Resale,2019,6,2
3964,1594,4026394.1,2021-04-16,7596.97,Sale,2021,4,2
3965,1594,4543356.1,2023-08-18,8572.37,Resale,2023,8,3
3966,1594,3789802.1,2020-08-17,7150.57,Resale,2020,8,3
3967,1595,21184029.75,2022-03-10,21727.21,Sale,2022,3,1
3968,1595,22598881.5,2021-10-09,23178.34,Sale,2021,10,4
3969,1595,20139395.25,2021-02-06,20655.79,Sale,2021,2,1
3970,1595,22363224.0,2023-04-12,22936.64,Resale,2023,4,2
3971,1596,3795836.26,2018-06-05,6851.69,Resale,2018,6,2
3972,1596,5699269.46,2022-09-06,10287.49,Resale,2022,9,3
3973,1596,4306302.94,2021-08-14,7773.11,Resale,2021,8,3
3974,1597,14781358.8,2023-06-14,12537.2,Resale,2023,6,2
3975,1597,13134979.62,2024-04-13,11140.78,Resale,2024,4,2
3976,1598,15544007.22,2021-09-14,8606.87,Sale,2021,9,3
3977,1598,14278904.22,2019-11-30,7906.37,Sale,2019,11,4
3978,1599,58102886.88,2024-03-06,9990.18,Resale,2024,3,1
3979,1599,44715385.44,2022-09-14,7688.34,Resale,2022,9,3
3980,1599,32750535.76,2018-07-30,5631.11,Sale,2018,7,3
3981,1600,29035846.02,2021-08-22,19241.78,Sale,2021,8,3
3982,1600,32124210.69,2019-10-09,21288.41,Resale,2019,10,4
3983,1600,35984187.42,2019-12-19,23846.38,Resale,2019,12,4
3985,1601,11499986.82,2019-10-26,5846.46,Sale,2019,10,4
3986,1601,17377245.13,2022-06-16,8834.39,Resale,2022,6,2
3987,1601,12697968.5,2020-11-09,6455.5,Sale,2020,11,4
3988,1602,39315280.71,2018-09-04,6227.67,Sale,2018,9,3
3989,1602,54543373.05,2023-10-19,8639.85,Resale,2023,10,4
3990,1603,48219706.85,2018-06-05,6777.19,Resale,2018,6,2
3991,1603,46610649.6,2018-01-04,6551.04,Sale,2018,1,1
3992,1603,58359649.1,2024-04-13,8202.34,Resale,2024,4,2
3993,1604,116559776.97,2021-11-03,11970.81,Sale,2021,11,4
3994,1605,17289050.46,2021-03-04,19895.34,Sale,2021,3,1
3995,1605,22315998.21,2022-08-27,25680.09,Resale,2022,8,3
3996,1606,17311584.51,2021-08-04,6418.83,Sale,2021,8,3
3997,1606,24458095.11,2024-02-04,9068.63,Resale,2024,2,1
3998,1606,14951089.2,2018-10-11,5543.6,Sale,2018,10,4
3999,1606,20508635.28,2023-05-29,7604.24,Resale,2023,5,2
4000,1607,49729738.38,2021-09-28,7197.82,Sale,2021,9,3
4001,1607,62661659.13,2021-03-10,9069.57,Resale,2021,3,1
4002,1608,125941186.25,2021-07-03,24573.89,Sale,2021,7,3
4003,1609,15765580.89,2019-11-18,8198.43,Sale,2019,11,4
4004,1609,15947419.77,2021-01-15,8292.99,Sale,2021,1,1
4005,1609,17894207.28,2023-09-25,9305.36,Resale,2023,9,3
4006,1609,16437169.41,2019-07-31,8547.67,Sale,2019,7,3
4007,1610,6688119.6,2020-10-04,10928.3,Sale,2020,10,4
4008,1610,6182289.36,2020-12-15,10101.78,Resale,2020,12,4
4009,1610,6490633.32,2018-11-09,10605.61,Sale,2018,11,4
4010,1610,7860283.2,2023-11-30,12843.6,Resale,2023,11,4
4011,1611,14180205.41,2020-02-13,10373.23,Resale,2020,2,1
4012,1611,12322903.52,2019-08-13,9014.56,Sale,2019,8,3
4013,1611,14250223.15,2022-04-16,10424.45,Resale,2022,4,2
4014,1611,13223483.12,2020-02-12,9673.36,Sale,2020,2,1
4015,1612,12119741.27,2021-03-20,8712.97,Sale,2021,3,1
4016,1613,40448348.48,2023-05-25,25746.88,Sale,2023,5,2
4017,1614,10475752.32,2018-07-17,14880.33,Sale,2018,7,3
4018,1614,10877356.16,2020-04-08,15450.79,Sale,2020,4,2
4019,1614,11225125.12,2018-09-08,15944.78,Resale,2018,9,3
4020,1614,14221440.64,2021-04-10,20200.91,Resale,2021,4,2
4021,1615,221959434.9,2023-12-08,26758.22,Resale,2023,12,4
4022,1616,12790369.56,2022-09-15,10784.46,Resale,2022,9,3
4023,1616,11000339.76,2018-08-11,9275.16,Sale,2018,8,3
4024,1617,3005103.4,2020-03-26,8233.16,Sale,2020,3,1
4025,1618,10386059.86,2023-04-15,20525.81,Sale,2023,4,2
4026,1618,11345815.36,2019-10-11,22422.56,Sale,2019,10,4
4027,1619,10500262.2,2020-09-11,18551.7,Resale,2020,9,3
4028,1620,14096797.68,2022-08-20,13248.87,Resale,2022,8,3
4029,1620,12260312.4,2023-02-18,11522.85,Resale,2023,2,1
4030,1620,11944623.6,2023-02-07,11226.15,Sale,2023,2,1
4031,1620,10291465.52,2022-09-01,9672.43,Resale,2022,9,3
4032,1621,83510938.55,2022-03-27,22848.41,Resale,2022,3,1
4034,1621,81485118.25,2021-05-08,22294.15,Resale,2021,5,2
4035,1621,67925031.7,2018-08-27,18584.14,Sale,2018,8,3
4036,1622,2176736.8,2023-08-28,7774.06,Sale,2023,8,3
4037,1622,2300160.8,2021-09-17,8214.86,Resale,2021,9,3
4038,1622,2076953.2,2020-04-07,7417.69,Resale,2020,4,2
4039,1623,12513631.5,2019-03-18,6838.05,Sale,2019,3,1
4040,1624,20240342.56,2022-04-13,11822.63,Sale,2022,4,2
4041,1624,16388787.68,2024-06-09,9572.89,Resale,2024,6,2
4042,1625,8703650.34,2020-04-21,9958.41,Sale,2020,4,2
4043,1625,6736101.54,2018-07-21,7707.21,Sale,2018,7,3
4044,1625,8840475.04,2020-02-27,10114.96,Sale,2020,2,1
4045,1626,11181766.08,2018-12-03,5935.12,Sale,2018,12,4
4046,1626,13989962.28,2022-02-04,7425.67,Sale,2022,2,1
4047,1627,4088384.64,2023-11-01,7097.89,Resale,2023,11,4
4048,1627,5009391.36,2021-10-09,8696.86,Sale,2021,10,4
4049,1627,4471355.52,2023-03-18,7762.77,Sale,2023,3,1
4050,1628,19956330.66,2022-03-23,10324.02,Resale,2022,3,1
4051,1628,20592364.98,2018-03-13,10653.06,Resale,2018,3,1
4052,1629,15604069.14,2022-09-27,9271.58,Sale,2022,9,3
4053,1629,11041691.76,2022-04-29,6560.72,Resale,2022,4,2
4054,1630,10202505.32,2019-03-11,11125.96,Resale,2019,3,1
4055,1630,10478109.67,2019-05-21,11426.51,Resale,2019,5,2
4056,1630,11555025.3,2021-06-06,12600.9,Resale,2021,6,2
4057,1631,14661646.2,2019-10-06,7442.46,Sale,2019,10,4
4058,1631,13779027.1,2022-09-17,6994.43,Resale,2022,9,3
4059,1631,17311926.6,2024-04-22,8787.78,Sale,2024,4,2
4060,1631,11848840.8,2020-11-10,6014.64,Sale,2020,11,4
4061,1632,3802238.4,2024-06-29,7921.33,Resale,2024,6,2
4062,1632,3028574.4,2020-10-17,6309.53,Sale,2020,10,4
4063,1632,3058353.6,2019-12-15,6371.57,Resale,2019,12,4
4064,1632,3181382.4,2018-08-08,6627.88,Resale,2018,8,3
4065,1633,9096552.96,2023-05-12,8614.16,Sale,2023,5,2
4066,1633,8211910.08,2021-11-13,7776.43,Sale,2021,11,4
4067,1633,7133966.4,2018-05-18,6755.65,Sale,2018,5,2
4068,1634,12277784.39,2022-01-19,9510.29,Sale,2022,1,1
4069,1634,13741468.55,2023-02-03,10644.05,Resale,2023,2,1
4070,1635,41600308.88,2019-10-21,6517.36,Resale,2019,10,4
4071,1636,54149050.88,2024-01-09,9196.51,Resale,2024,1,1
4072,1636,44730782.72,2023-12-14,7596.94,Sale,2023,12,4
4073,1637,64645364.16,2022-01-07,24376.08,Sale,2022,1,1
4074,1637,55808369.76,2022-04-23,21043.88,Resale,2022,4,2
4075,1637,43662554.52,2018-10-03,16464.01,Resale,2018,10,4
4076,1638,18512480.88,2022-06-01,9995.94,Resale,2022,6,2
4077,1638,11893303.24,2021-05-07,6421.87,Resale,2021,5,2
4079,1639,14983449.1,2020-09-02,10968.85,Sale,2020,9,3
4080,1639,11751643.36,2018-05-04,8602.96,Resale,2018,5,2
4081,1640,20404452.16,2022-02-26,20589.76,Sale,2022,2,1
4082,1641,16375886.6,2019-10-02,9148.54,Resale,2019,10,4
4083,1641,16450905.5,2023-07-23,9190.45,Resale,2023,7,3
4084,1641,13632890.6,2021-09-14,7616.14,Resale,2021,9,3
4085,1642,30133438.37,2018-02-08,8235.43,Sale,2018,2,1
4086,1642,45100431.51,2023-08-19,12325.89,Resale,2023,8,3
4087,1642,33908209.13,2023-06-23,9267.07,Resale,2023,6,2
4088,1642,30891509.99,2018-07-04,8442.61,Sale,2018,7,3
4089,1643,37041790.21,2022-03-20,22220.63,Resale,2022,3,1
4090,1643,30774720.38,2018-06-28,18461.14,Sale,2018,6,2
4091,1643,36571496.17,2022-10-01,21938.51,Resale,2022,10,4
4092,1644,11411260.04,2021-11-08,19473.14,Sale,2021,11,4
4093,1644,12416138.7,2019-06-10,21187.95,Sale,2019,6,2
4094,1645,65950639.04,2021-06-22,6622.88,Sale,2021,6,2
4095,1646,8595440.4,2023-06-04,11309.79,Sale,2023,6,2
4096,1646,8339350.8,2023-07-22,10972.83,Sale,2023,7,3
4097,1646,9051212.4,2021-01-10,11909.49,Resale,2021,1,1
4098,1646,6463351.6,2018-06-25,8504.41,Sale,2018,6,2
4099,1647,48414250.17,2022-08-22,8483.31,Sale,2022,8,3
4100,1648,11296007.8,2021-05-05,8590.12,Sale,2021,5,2
4101,1648,9331305.75,2023-06-20,7096.05,Sale,2023,6,2
4102,1649,74077155.24,2022-04-28,8611.62,Resale,2022,4,2
4103,1650,14573790.0,2023-05-26,9253.2,Resale,2023,5,2
4104,1650,15658886.25,2019-12-28,9942.15,Resale,2019,12,4
4105,1650,15260616.0,2021-11-15,9689.28,Resale,2021,11,4
4106,1651,12780942.72,2023-08-22,9653.28,Sale,2023,8,3
4107,1651,8924474.96,2019-05-30,6740.54,Resale,2019,5,2
4108,1652,45830913.44,2023-08-19,21237.68,Resale,2023,8,3
4109,1652,47103097.6,2019-01-05,21827.2,Resale,2019,1,1
4110,1652,34779881.76,2018-08-02,16116.72,Resale,2018,8,3
4111,1652,53337883.3,2022-05-22,24716.35,Sale,2022,5,2
4112,1653,16509730.98,2022-01-08,9166.98,Resale,2022,1,1
4113,1653,12777410.62,2019-03-26,7094.62,Resale,2019,3,1
4114,1653,13126498.45,2022-02-03,7288.45,Resale,2022,2,1
4115,1654,12140334.0,2018-11-28,10341.0,Resale,2018,11,4
4116,1654,13888678.28,2022-08-26,11830.22,Resale,2022,8,3
4117,1654,9587236.2,2018-06-26,8166.3,Sale,2018,6,2
4118,1654,13486418.92,2022-09-19,11487.58,Sale,2022,9,3
4119,1655,132469266.93,2020-10-24,22594.11,Resale,2020,10,4
4120,1655,106952611.48,2018-02-27,18241.96,Resale,2018,2,1
4121,1655,147632216.16,2024-05-18,25180.32,Resale,2024,5,2
4122,1655,139951979.31,2021-07-08,23870.37,Sale,2021,7,3
4123,1656,15232211.28,2019-04-23,22599.72,Sale,2019,4,2
4124,1656,13392831.58,2020-06-16,19870.67,Sale,2020,6,2
4125,1656,12018181.62,2021-09-30,17831.13,Resale,2021,9,3
4126,1656,11463937.94,2020-02-09,17008.81,Sale,2020,2,1
4127,1657,20396249.25,2020-12-04,6676.35,Resale,2020,12,4
4128,1657,17629732.9,2018-11-02,5770.78,Sale,2018,11,4
4129,1658,80767225.12,2022-06-06,17813.68,Resale,2022,6,2
4130,1658,99708554.2,2018-10-03,21991.3,Sale,2018,10,4
4131,1658,86783888.46,2018-11-30,19140.69,Sale,2018,11,4
4132,1659,7192097.55,2024-05-13,11470.65,Resale,2024,5,2
4133,1659,6632757.12,2021-07-01,10578.56,Resale,2021,7,3
4134,1659,5763321.3,2023-06-15,9191.9,Resale,2023,6,2
4135,1659,8354699.76,2023-11-23,13324.88,Resale,2023,11,4
4136,1660,8988117.0,2020-03-22,15443.5,Sale,2020,3,1
4137,1660,15119347.32,2024-05-30,25978.26,Resale,2024,5,2
4138,1660,9144669.18,2020-07-08,15712.49,Sale,2020,7,3
4139,1660,11747541.96,2021-11-24,20184.78,Sale,2021,11,4
