indicator_id,location_id,report_month,avg_price,median_price,yoy_growth,mom_growth,demand_index,inventory_count,avg_days_listed,investment_score
959,15,2018-07-01,9824170.55,9824170.55,,20.95,58.3,2,46,23.32
960,15,2018-08-01,11000339.76,11000339.76,,11.97,66.4,1,53,26.56
961,15,2018-09-01,49427249.44,49427249.44,,349.32,46.5,1,20,18.6
962,15,2018-10-01,12611413.49,11820287.32,,-74.48,44.3,3,41,17.72
963,15,2018-11-01,3144995.6,3144995.6,,-75.06,45.5,1,85,18.2
964,15,2018-12-01,29894986.98,13632109.02,,850.56,68.7,3,83,27.48
965,15,2019-01-01,12583897.5,12583897.5,-63.96,-57.91,48.5,1,43,-18.98
966,15,2019-02-01,19809216.91,19809216.91,284.34,57.42,55.0,2,39,192.6
967,15,2019-03-01,13352199.96,13352199.96,2.2,-32.6,42.8,1,40,18.44
968,15,2019-04-01,59181176.12,59181176.12,192.93,343.23,52.3,1,28,136.68
969,15,2019-05-01,31255336.06,31255336.06,311.29,-47.19,83.0,2,55,219.97
970,15,2019-06-01,22953872.18,22953872.18,182.61,-26.56,42.8,2,27,126.69
971,15,2019-07-01,27603885.06,27603885.06,180.98,20.26,56.9,2,80,131.35
972,15,2019-08-01,47708274.7,47708274.7,333.7,72.83,59.4,2,17,223.98
973,15,2019-09-01,3990132.86,3368271.92,-91.93,-91.64,57.8,3,28,-32.04
974,15,2019-10-01,22066265.32,22066265.32,74.97,453.02,40.2,2,65,61.06
975,15,2019-11-01,32891674.89,18412241.52,945.84,49.06,72.5,3,66,596.5
976,15,2019-12-01,27939133.33,15645137.97,-6.54,-15.06,68.7,5,50,23.56
977,15,2020-01-01,21804833.11,14464535.54,73.28,-21.96,58.8,3,84,67.49
978,15,2020-02-01,17190828.47,17190828.47,-13.22,-21.16,66.0,2,16,18.47
979,15,2020-04-01,12664989.35,12403908.08,-5.15,-26.33,72.3,6,35,25.83
980,15,2020-05-01,30391662.63,30885786.82,-48.65,139.97,68.1,4,46,-1.95
981,15,2020-06-01,12725285.16,12725285.16,-59.29,-58.13,57.9,1,69,-12.41
982,15,2020-08-01,49795547.63,49795547.63,116.94,291.31,68.9,1,32,97.72
983,15,2020-09-01,5825657.6,5825657.6,-78.9,-88.3,55.3,1,83,-25.22
984,15,2020-10-01,24900894.23,15968502.0,-47.81,327.43,80.0,5,22,3.31
985,15,2020-11-01,24394744.83,7851283.65,511.38,-2.03,62.4,7,30,331.79
986,15,2021-01-01,10788356.25,9315290.89,-51.11,-55.78,100.0,8,43,9.33
987,15,2021-02-01,9119930.19,9119930.19,-72.27,-15.47,54.0,2,79,-21.76
988,15,2021-04-01,17684543.95,18364471.86,-36.7,93.91,76.8,3,82,8.7
989,15,2021-05-01,26460451.2,26460451.2,21.35,49.62,55.1,1,61,34.85
990,15,2021-06-01,18148296.4,3465317.76,5.57,-31.41,63.9,3,39,28.9
991,15,2021-07-01,6171199.92,6171199.92,-51.27,-66.0,49.8,1,24,-10.84
992,15,2021-08-01,37516721.6,37516721.6,23.44,507.93,58.3,2,29,37.38
993,15,2021-09-01,35145147.95,21680044.37,176.18,-6.32,85.5,6,60,139.91
994,15,2021-10-01,16680955.93,18251928.96,-66.5,-52.54,63.2,3,50,-14.62
995,15,2021-11-01,62283239.9,62283239.9,969.12,273.38,59.0,2,45,605.07
996,15,2021-12-01,21954436.72,10912874.73,-11.83,-64.75,70.7,4,87,21.18
997,15,2022-01-01,22694159.4,22694159.4,-6.97,3.37,49.7,2,76,15.7
998,15,2022-02-01,4761495.57,4761495.57,-55.86,-79.02,53.9,1,84,-11.96
999,15,2022-03-01,9854756.65,9854756.65,8.06,106.97,64.4,2,27,30.6
1000,15,2022-04-01,17344172.04,17344172.04,-1.92,76.0,42.7,1,61,15.93
1001,15,2022-05-01,17317381.9,17317381.9,-34.55,-0.15,46.0,1,77,-2.33
1002,15,2022-06-01,13203594.18,13203594.18,-27.25,-23.76,61.5,2,46,8.25
1003,15,2022-07-01,15034642.85,15034642.85,143.63,13.87,70.1,2,48,114.22
1004,15,2022-08-01,24284348.11,19468318.41,-35.27,61.52,43.9,3,26,-3.6
1005,15,2022-09-01,50775183.96,50775183.96,44.47,109.09,75.9,2,55,57.04
1006,15,2022-10-01,14226877.56,14226877.56,-14.71,-71.98,76.4,1,89,21.73
1007,15,2022-11-01,19567490.87,17582636.73,-68.58,37.54,81.9,4,25,-8.39
1008,15,2022-12-01,3666694.41,3666694.41,-83.3,-81.26,47.8,1,17,-30.86
1009,15,2023-01-01,6040088.73,6040088.73,-73.38,64.73,66.7,1,63,-17.35
1010,15,2023-02-01,15029671.37,15029671.37,215.65,148.83,54.6,1,69,151.23
1011,15,2023-03-01,56923208.3,63679736.11,477.62,278.74,67.9,4,16,313.73
1012,15,2023-04-01,14720704.95,14720704.95,-15.13,-74.14,51.5,1,79,11.52
1013,15,2023-07-01,12599581.19,12383393.92,-27.24,-14.41,63.6,3,68,9.1
1014,15,2023-08-01,38987886.27,18059406.64,195.28,209.44,62.2,3,38,142.05
1015,15,2023-09-01,42201845.01,42201845.01,180.7,8.24,56.5,2,45,131.02
1016,15,2023-11-01,12667952.29,17464126.26,-47.83,-69.98,76.8,3,63,2.02
1017,15,2023-12-01,12797157.45,12797157.45,-74.8,1.02,61.5,1,60,-20.28
1018,15,2024-01-01,31162054.45,31162054.45,119.04,143.51,58.6,1,22,94.86
1019,15,2024-02-01,14370262.15,10834380.48,-26.56,-53.89,70.3,5,52,12.18
1020,15,2024-03-01,46375370.39,48804998.0,1164.77,222.72,68.2,3,65,726.14
1021,15,2024-05-01,43584758.64,43584758.64,621.59,-6.02,44.5,1,19,390.75
1022,15,2024-06-01,32706569.37,6974652.81,117.61,-24.96,78.5,3,33,101.97
1023,16,2018-01-01,27608637.42,27608637.42,,,64.5,1,67,25.8
1024,16,2018-04-01,24922969.52,24922969.52,,-9.73,66.7,2,37,26.68
1025,16,2018-05-01,25929458.6,11637426.84,,4.04,48.1,3,33,19.24
1026,16,2018-06-01,21019619.98,14179647.44,,-18.94,71.8,5,54,28.72
1027,16,2018-07-01,20543694.58,7288468.1,,-2.26,72.0,5,78,28.8
1028,16,2018-08-01,5338755.0,5338755.0,,-74.01,55.0,1,85,22.0
1029,16,2018-09-01,20125250.15,20125250.15,,276.97,63.7,2,31,25.48
1030,16,2018-11-01,16922662.65,15944097.24,,-15.91,55.1,4,33,22.04
1031,16,2018-12-01,4841555.95,4477786.3,,-71.39,74.7,3,58,29.88
1032,16,2019-01-01,32655692.52,32655692.52,,574.49,68.1,2,28,27.24
1033,16,2019-02-01,45020475.52,45020475.52,,37.86,74.6,2,85,29.84
1034,16,2019-03-01,32601603.83,23008926.77,,-27.58,58.6,3,33,23.44
1035,16,2019-04-01,49935261.6,49935261.6,80.87,53.17,59.0,1,69,72.12
1036,16,2019-05-01,37617912.17,36499597.36,50.94,-24.67,82.2,4,27,63.44
1037,16,2019-06-01,41340495.52,41340495.52,59.43,9.9,48.9,1,46,55.22
1038,16,2019-07-01,7870319.07,4706382.8,-62.56,-80.96,60.7,3,58,-13.26
1039,16,2019-08-01,15573306.62,14713881.1,-24.19,97.87,48.4,3,20,4.85
1040,16,2019-10-01,28802184.51,27612947.0,439.49,84.95,66.0,5,68,290.09
1041,16,2019-11-01,36647989.36,36647989.36,82.1,27.24,32.3,2,31,62.18
1042,16,2019-12-01,43607154.05,43607154.05,157.68,18.99,53.2,2,23,115.89
1043,16,2020-01-01,29361774.34,15651105.98,506.45,-32.67,71.1,4,22,332.31
1044,16,2020-03-01,22072539.24,6811271.38,-32.41,-24.83,61.8,5,82,5.27
1045,16,2020-04-01,15739945.98,14249463.07,-65.04,-28.69,78.4,4,52,-7.66
1046,16,2020-05-01,47641867.86,53186658.18,46.13,202.68,76.6,6,19,58.32
1047,16,2020-06-01,69549917.88,69549917.88,39.28,45.98,54.5,1,24,45.37
1048,16,2020-07-01,10480810.63,9265359.87,-72.14,-84.93,75.8,3,56,-12.96
1049,16,2020-08-01,26639171.19,26639171.19,-35.56,154.17,58.4,1,76,2.02
1050,16,2020-09-01,47981751.0,47981751.0,509.65,80.12,56.3,2,89,328.31
1051,16,2020-10-01,84307478.4,84307478.4,441.36,75.71,51.4,1,78,285.38
1052,16,2020-11-01,5685559.42,5969967.77,-80.26,-93.26,54.8,3,17,-26.24
1053,16,2020-12-01,16647707.39,15272084.64,-54.57,192.81,67.9,3,65,-5.58
1054,16,2021-01-01,15249222.07,15249222.07,-65.03,-8.4,35.3,1,32,-24.9
1055,16,2021-02-01,26387930.1,26387930.1,-10.13,73.04,53.0,2,82,15.12
1056,16,2021-03-01,45544004.64,45544004.64,106.34,72.59,45.1,1,23,81.84
1057,16,2021-04-01,20112061.06,20112061.06,27.78,-55.84,53.7,2,19,38.15
1058,16,2021-05-01,38651730.86,49476135.8,-18.87,92.18,59.3,3,87,12.4
1059,16,2021-06-01,23147511.17,11555025.3,-66.72,-40.11,60.8,3,76,-15.71
1060,16,2021-07-01,10801805.49,10801805.49,3.06,-53.33,46.3,2,60,20.36
1061,16,2021-09-01,21689822.88,21689822.88,-18.58,100.8,67.1,2,38,15.69
1062,16,2021-10-01,27208113.84,16153217.99,-43.29,25.44,51.1,3,69,-5.53
1063,16,2021-11-01,17968047.1,17968047.1,-78.69,-33.96,67.8,2,82,-20.09
1064,16,2022-01-01,11509413.85,11509413.85,102.43,-35.95,40.6,1,65,77.7
1065,16,2022-02-01,25714064.74,16625678.72,54.46,123.42,42.3,3,68,49.6
1066,16,2022-03-01,25367164.52,17571196.58,66.35,-1.35,99.9,5,62,79.77
1067,16,2022-04-01,18561589.2,18561589.2,-29.66,-26.83,63.9,1,21,7.76
1068,16,2022-05-01,52762957.0,58883628.6,15.85,184.26,59.8,3,83,33.43
1069,16,2022-06-01,10666808.35,10666808.35,-46.96,-79.78,78.1,2,42,3.06
1070,16,2022-07-01,40142203.58,40142203.58,3.86,276.33,56.8,2,68,25.04
1071,16,2022-08-01,28248254.89,18448105.34,22.04,-29.63,81.7,4,85,45.9
1072,16,2022-09-01,37624178.08,13486418.92,248.31,33.19,65.4,3,26,175.15
1073,16,2022-10-01,29306966.16,29306966.16,35.12,-22.11,36.6,1,65,35.71
1074,16,2022-11-01,24078738.76,24078738.76,-11.5,-17.84,61.5,2,86,17.7
1075,16,2022-12-01,10698501.58,10698501.58,-40.46,-55.57,44.3,1,35,-6.56
1076,16,2023-01-01,16969890.56,16969890.56,47.44,58.62,54.5,1,29,50.26
1077,16,2023-02-01,14078503.07,14078503.07,-45.25,-17.04,64.5,1,52,-1.35
1078,16,2023-03-01,55429463.92,55429463.92,118.51,293.72,52.2,2,20,91.99
1079,16,2023-04-01,28954496.36,17990934.48,55.99,-47.76,83.9,5,71,67.15
1080,16,2023-05-01,24534306.78,24534306.78,-53.5,-15.27,65.6,2,43,-5.86
1081,16,2023-06-01,29635753.48,18899212.12,177.83,20.79,63.3,3,75,132.02
1082,16,2023-07-01,5726677.18,5726677.18,-85.73,-80.68,41.1,2,40,-35.0
1083,16,2023-08-01,12761555.9,12761555.9,-54.82,122.84,45.4,2,21,-14.73
1084,16,2023-09-01,36234388.54,36234388.54,-3.69,183.93,71.9,2,82,26.55
1085,16,2023-10-01,5312320.44,5312320.44,-81.87,-85.34,48.7,2,73,-29.64
1086,16,2023-11-01,48885195.95,48885195.95,103.02,820.22,48.5,1,25,81.21
1087,16,2023-12-01,29175612.5,17131139.74,172.71,-40.32,78.2,4,50,134.91
1088,16,2024-01-01,19796608.34,19493472.96,16.66,-32.15,65.4,3,40,36.16
1089,16,2024-04-01,46654647.84,46654647.84,231.39,135.67,52.7,1,89,159.91
1090,16,2024-05-01,39661598.8,17198782.85,-28.45,-14.99,78.5,4,17,14.33
1091,16,2024-06-01,28732071.96,10611990.21,-0.77,-27.56,76.2,5,39,30.02
1092,17,2018-01-01,21848273.8,18951695.43,,,75.1,4,16,30.04
1093,17,2018-02-01,18363605.37,18363605.37,,-15.95,49.1,2,34,19.64
1094,17,2018-03-01,3719757.76,3719757.76,,-79.74,66.3,1,18,26.52
1095,17,2018-04-01,8257525.33,6463956.98,,121.99,66.8,4,21,26.72
1096,17,2018-05-01,30901838.72,30901838.72,,274.23,63.6,2,58,25.44
1097,17,2018-06-01,21450024.76,9650208.3,,-30.59,57.4,3,65,22.96
1098,17,2018-07-01,24168611.8,24168611.8,,12.67,64.2,2,37,25.68
1099,17,2018-08-01,6018540.12,3181382.4,,-75.1,66.8,3,65,26.72
1100,17,2018-09-01,39315280.71,39315280.71,,553.24,53.8,1,20,21.52
1101,17,2018-10-01,70087311.36,70087311.36,,78.27,64.4,1,76,25.76
1102,17,2018-11-01,8355259.8,8355259.8,,-88.08,65.8,2,15,26.32
1103,17,2018-12-01,7010753.88,7010753.88,,-16.09,74.2,2,37,29.68
1104,17,2019-01-01,5701528.07,5701528.07,-73.9,-18.67,55.0,2,51,-22.34
1105,17,2019-02-01,6244573.44,6244573.44,-65.99,9.52,64.9,1,78,-13.63
1106,17,2019-03-01,22086366.44,10498278.12,493.76,253.69,78.8,4,51,327.78
1107,17,2019-04-01,5810047.73,5810047.73,-29.64,-73.69,47.7,2,80,1.3
1108,17,2019-05-01,6122207.78,6122207.78,-80.19,5.37,51.7,2,56,-27.43
1109,17,2019-06-01,9121987.01,9121987.01,-57.47,49.0,57.7,2,72,-11.4
1110,17,2019-07-01,18689765.57,15591604.53,-22.67,104.89,89.5,6,81,22.2
1111,17,2019-08-01,4449059.62,4449059.62,-26.08,-76.2,66.1,2,83,10.79
1112,17,2019-09-01,13067029.6,13067029.6,-66.76,193.7,69.5,2,82,-12.26
1113,17,2019-10-01,21765604.87,21765604.87,-68.95,66.57,55.6,2,36,-19.13
1114,17,2019-11-01,24720922.27,10961479.62,195.87,13.58,60.7,3,23,141.8
1115,17,2019-12-01,14314019.2,14314019.2,104.17,-42.1,65.7,2,44,88.78
1116,17,2020-01-01,11370514.6,11370514.6,99.43,-20.56,52.0,1,36,80.46
1117,17,2020-02-01,5536326.26,5536326.26,-11.34,-51.31,56.2,2,74,15.68
1118,17,2020-03-01,45188194.86,45188194.86,104.6,716.21,48.9,1,44,82.32
1119,17,2020-04-01,7418339.04,7418339.04,27.68,-83.58,66.6,2,83,43.25
1120,17,2020-05-01,8379667.79,8379667.79,36.87,12.96,61.1,1,30,46.56
1121,17,2020-06-01,8668257.4,8668257.4,-4.97,3.44,78.1,2,57,28.26
1122,17,2020-07-01,5415618.93,6843463.68,-71.02,-37.52,58.2,3,37,-19.33
1123,17,2020-09-01,9139871.25,9139871.25,105.43,68.77,58.4,1,34,86.62
1124,17,2020-10-01,12797565.88,5193463.45,-2.06,40.02,71.4,3,41,27.32
1125,17,2020-11-01,32521091.36,32521091.36,49.42,154.12,53.6,2,37,51.09
1126,17,2020-12-01,12215931.4,12215931.4,-50.58,-62.44,63.0,2,32,-5.15
1127,17,2021-01-01,5720204.82,5720204.82,-60.04,-53.17,48.5,1,88,-16.62
1128,17,2021-02-01,16812795.83,16334099.04,47.86,193.92,76.7,3,73,59.4
1129,17,2021-03-01,48189295.47,48189295.47,770.42,186.62,53.2,1,37,483.53
1130,17,2021-04-01,13296937.76,13296937.76,-70.57,-72.41,64.0,1,56,-16.74
1131,17,2021-05-01,17684146.19,14083926.03,138.38,32.99,59.4,3,47,106.79
1132,17,2021-06-01,31029062.75,31029062.75,270.29,75.46,45.2,1,19,180.25
1133,17,2021-07-01,34748752.53,27823999.77,300.87,11.99,85.4,3,29,214.68
1134,17,2021-08-01,18800664.48,18800664.48,247.16,-45.9,67.2,2,52,175.18
1135,17,2021-09-01,6890614.17,6890614.17,-24.61,-63.35,54.6,1,90,7.07
1136,17,2021-10-01,3783185.38,3783185.38,-70.44,-45.1,46.1,1,46,-23.82
1137,17,2021-11-01,7813287.0,7813287.0,-75.97,106.53,62.8,2,85,-20.46
1138,17,2021-12-01,22057283.42,12505710.99,80.56,182.3,91.2,4,52,84.82
1139,17,2022-01-01,16588225.29,16588225.29,189.99,-24.79,59.2,2,77,137.67
1140,17,2022-02-01,21495265.1,21495265.1,27.85,29.58,53.3,2,62,38.03
1141,17,2022-03-01,26643128.12,22929845.19,-44.71,23.95,62.0,4,52,-2.03
1142,17,2022-04-01,6032067.71,6032067.71,-54.64,-77.36,45.7,2,45,-14.5
1143,17,2022-05-01,15700789.58,10424068.6,-11.22,160.29,54.9,3,25,15.23
1144,17,2022-06-01,21908182.02,15637901.85,-29.39,39.54,70.0,6,79,10.37
1145,17,2022-07-01,18954260.0,18954260.0,-45.45,-13.48,47.5,1,83,-8.27
1146,17,2022-08-01,6987804.3,4845885.87,-62.83,-63.13,73.2,3,66,-8.42
1147,17,2022-09-01,14077234.38,10470440.14,104.3,101.45,60.8,3,54,86.9
1148,17,2022-10-01,12410227.8,12410227.8,228.04,-11.84,54.3,1,61,158.54
1149,17,2022-11-01,36278847.4,26607547.05,364.32,192.33,45.9,3,49,236.95
1150,17,2022-12-01,4463950.7,4463950.7,-79.76,-87.7,50.7,2,73,-27.58
1151,17,2023-02-01,8734393.59,8734393.59,-47.35,95.67,65.5,2,84,-2.21
1152,17,2023-03-01,8888149.09,10421498.75,-58.65,1.76,61.2,4,21,-10.71
1153,17,2023-04-01,9118755.02,9118755.02,-65.77,2.59,53.2,2,22,-18.18
1154,17,2023-05-01,13735738.36,13735738.36,127.71,50.63,43.6,1,75,94.07
1155,17,2023-06-01,36624857.65,36624857.65,133.27,166.64,74.0,2,88,109.56
1156,17,2023-08-01,51227463.14,51227463.14,133.83,39.87,81.5,2,37,112.9
1157,17,2023-09-01,34041440.09,34041440.09,79.6,-33.55,69.6,1,49,75.6
1158,17,2023-10-01,25442912.66,20080952.63,264.1,-25.26,66.1,4,69,184.9
1159,17,2023-11-01,11094673.76,11094673.76,-21.19,-56.39,62.8,1,42,12.41
1160,17,2023-12-01,55043240.06,55043240.06,343.53,396.12,56.7,2,66,228.8
1161,17,2024-01-01,21221531.66,5265223.76,-41.5,-61.45,54.3,3,67,-3.18
1162,17,2024-03-01,5779439.16,5779439.16,29.47,-72.77,53.9,1,81,39.24
1163,17,2024-04-01,33168381.19,35871959.08,279.74,473.9,61.7,4,45,192.52
1164,17,2024-05-01,33887629.08,13393855.25,281.27,2.17,57.7,3,76,191.84
1165,17,2024-06-01,11080317.65,11080317.65,21.51,-67.3,60.2,2,59,36.99
1166,18,2018-01-01,10008597.41,10008597.41,,,68.3,2,61,27.32
1167,18,2018-02-01,36226585.25,36226585.25,,261.95,61.5,1,61,24.6
1168,18,2018-03-01,18056517.38,18056517.38,,-50.16,63.4,2,17,25.36
1169,18,2018-04-01,40950363.08,40950363.08,,126.79,49.4,1,50,19.76
1170,18,2018-05-01,15838144.58,15838144.58,,-61.32,60.9,2,58,24.36
1171,18,2018-06-01,4793092.74,4793092.74,,-69.74,43.3,1,84,17.32
1172,18,2018-07-01,21343052.59,21235179.81,,345.29,58.9,3,46,23.56
1173,18,2018-08-01,12828188.1,12828188.1,,-39.9,58.2,2,84,23.28
1174,18,2018-09-01,15723770.4,15723770.4,,22.57,47.9,1,78,19.16
1175,18,2018-10-01,10015618.12,10015618.12,,-36.3,63.2,2,61,25.28
1176,18,2018-12-01,18056875.91,11181766.08,,80.29,70.2,3,19,28.08
1177,18,2019-01-01,2443316.48,2443316.48,,-86.47,69.4,1,16,27.76
1178,18,2019-03-01,8917348.86,8917348.86,-10.9,264.97,58.1,1,78,16.7
1179,18,2019-04-01,28214649.3,28214649.3,-22.12,216.4,65.5,2,74,12.93
1180,18,2019-06-01,10607729.97,11763243.36,-41.25,-62.4,67.8,4,19,2.37
1181,18,2019-07-01,10721028.74,10721028.74,-73.82,1.07,88.7,2,89,-8.81
1182,18,2019-08-01,22156820.75,22156820.75,39.9,106.67,75.4,1,21,54.1
1183,18,2019-09-01,5723014.89,5723014.89,19.4,-74.17,68.5,2,39,39.04
1184,18,2019-10-01,21486422.87,16375886.6,0.67,275.44,45.5,3,29,18.6
1185,18,2019-11-01,42515791.0,42515791.0,231.42,97.87,74.5,1,71,168.65
1186,18,2020-01-01,11425685.2,11425685.2,-27.33,-73.13,47.6,2,33,2.64
1187,18,2020-04-01,3746935.96,3746935.96,-62.59,-67.21,71.4,2,27,-8.99
1188,18,2020-05-01,50030376.03,50030376.03,177.07,1235.23,46.8,1,24,124.96
1189,18,2020-06-01,28141400.04,28141400.04,1051.77,-43.75,63.9,2,44,656.62
1190,18,2020-08-01,12954415.4,12954415.4,45.27,-53.97,52.3,2,61,48.08
1191,18,2020-09-01,20530526.14,20530526.14,-27.23,58.48,53.0,1,90,4.86
1192,18,2020-10-01,12220373.6,12220373.6,15.2,-40.48,59.7,2,79,33.0
1193,18,2020-11-01,10110922.75,10110922.75,-5.69,-17.26,52.0,2,15,17.39
1194,18,2021-01-01,19138216.97,10325496.79,-13.62,89.28,64.7,3,51,17.71
1195,18,2021-03-01,12829338.97,15778956.6,124.17,-32.96,61.4,3,39,99.06
1196,18,2021-04-01,7007933.2,7007933.2,-67.38,-45.38,60.8,2,41,-16.11
1197,18,2021-05-01,8005333.56,8005333.56,-81.17,14.23,39.3,2,45,-32.98
1198,18,2021-06-01,11073024.6,11073024.6,-3.09,38.32,54.5,1,29,19.95
1199,18,2021-07-01,10069482.74,9927549.4,168.74,-9.06,59.0,3,62,124.84
1200,18,2021-08-01,7689796.07,7689796.07,-84.63,-23.63,51.4,2,68,-30.22
1201,18,2021-09-01,7394829.06,6823132.42,-73.72,-3.84,74.5,4,89,-14.43
1202,18,2021-10-01,19437796.23,8750097.27,50.05,162.86,61.0,3,68,54.43
1203,18,2021-11-01,51396315.48,51396315.48,150.34,164.41,44.4,1,48,107.96
1204,18,2021-12-01,39238668.7,39238668.7,221.09,-23.65,74.2,2,17,162.33
1205,18,2022-01-01,38327568.6,38327568.6,279.07,-2.32,60.0,1,29,191.44
1206,18,2022-02-01,15715899.29,15715899.29,-17.88,-59.0,59.4,2,21,13.03
1207,18,2022-03-01,18549724.44,18549724.44,44.59,18.03,69.7,1,25,54.63
1208,18,2022-04-01,8233963.96,8233963.96,17.49,-55.61,53.6,2,54,31.93
1209,18,2022-05-01,1744785.85,1744785.85,-78.2,-78.81,58.0,1,66,-23.72
1210,18,2022-06-01,47809528.64,47809528.64,331.77,2640.14,65.9,1,18,225.42
1211,18,2022-07-01,25089627.56,25089627.56,149.17,-47.52,61.6,2,26,114.14
1212,18,2022-08-01,25409988.06,21271346.53,230.44,1.28,90.2,3,40,174.34
1213,18,2022-09-01,4479557.3,4479557.3,-39.42,-82.37,58.0,1,41,-0.45
1214,18,2022-11-01,5197485.85,5197485.85,-73.26,16.03,58.3,1,56,-20.64
1215,18,2022-12-01,14707207.36,14707207.36,-71.38,182.97,67.7,1,38,-15.75
1216,18,2023-01-01,12942565.3,12942565.3,-67.02,-12.0,65.2,2,15,-14.13
1217,18,2023-02-01,22399493.94,22399493.94,-41.56,73.07,62.2,2,70,-0.06
1218,18,2023-03-01,11265358.24,11265358.24,-28.32,-49.71,61.1,2,36,7.45
1219,18,2023-04-01,71110931.55,71110931.55,283.35,531.24,52.3,1,37,190.93
1220,18,2023-05-01,31404108.72,31404108.72,281.4,-55.84,36.4,1,64,183.4
1221,18,2023-07-01,39270484.68,39270484.68,2150.73,25.05,65.5,2,21,1316.64
1222,18,2023-08-01,29162894.54,16927486.4,-39.0,-25.74,74.6,5,87,6.44
1223,18,2023-11-01,8860269.72,8860269.72,-64.69,-69.62,43.2,1,41,-21.53
1224,18,2023-12-01,12809047.01,13260676.06,-49.59,44.57,58.2,3,24,-6.47
1225,18,2024-01-01,30542695.5,30542695.5,581.82,138.45,51.7,2,64,369.77
1226,18,2024-02-01,5072119.26,5072119.26,-2.41,-83.39,73.3,2,50,27.87
1227,18,2024-03-01,12884322.82,10329321.5,-12.39,154.02,74.2,3,31,22.25
1228,18,2024-04-01,42066801.33,42066801.33,225.03,226.5,75.3,2,64,165.14
1229,18,2024-06-01,16913043.9,8117508.25,-24.49,-59.79,72.5,4,66,14.31
1230,19,2018-01-01,10504687.39,10504687.39,,,63.7,1,44,25.48
1231,19,2018-03-01,11546818.86,11546818.86,,9.92,65.1,2,44,26.04
1232,19,2018-05-01,6885150.18,8075417.07,,-40.37,52.6,3,29,21.04
1233,19,2018-07-01,8452803.02,8452803.02,,22.77,57.5,2,63,23.0
1234,19,2018-09-01,39160703.43,39160703.43,,363.29,55.6,1,27,22.24
1235,19,2018-10-01,14951089.2,14951089.2,,-61.82,67.2,1,52,26.88
1236,19,2018-11-01,9241805.43,9241805.43,,-38.19,48.2,1,21,19.28
1237,19,2018-12-01,12114204.0,12114204.0,,31.08,47.5,1,85,19.0
1238,19,2019-01-01,12331491.66,12331491.66,,1.79,50.1,1,34,20.04
1239,19,2019-02-01,13869296.83,11080981.94,,12.47,81.5,4,39,32.6
1240,19,2019-03-01,7868768.58,8871942.69,,-43.26,64.9,3,28,25.96
1241,19,2019-04-01,18721976.09,17721525.2,,137.93,76.5,4,15,30.6
1242,19,2019-05-01,20359738.0,20359738.0,93.82,8.75,66.7,1,23,82.97
1243,19,2019-06-01,25088994.5,11487625.75,117.28,23.23,65.5,3,75,96.57
1244,19,2019-07-01,58815205.02,58815205.02,754.23,134.43,54.3,1,25,474.26
1245,19,2019-09-01,13480067.62,13480067.62,59.47,-77.08,59.6,2,72,59.52
1246,19,2019-10-01,11499986.82,11499986.82,-70.63,-14.69,50.4,1,30,-22.22
1247,19,2019-11-01,15660016.88,17325758.87,4.74,36.17,75.5,4,89,33.04
1248,19,2019-12-01,22804727.1,22804727.1,146.76,45.62,60.8,2,52,112.38
1249,19,2020-01-01,16156473.36,11196756.78,33.37,-29.15,71.6,3,55,48.66
1250,19,2020-02-01,18891974.32,15773489.19,53.2,16.93,88.5,7,74,67.32
1251,19,2020-04-01,19389733.42,19389733.42,39.8,2.63,58.1,2,47,47.12
1252,19,2020-05-01,26480923.61,26480923.61,236.53,36.57,50.3,2,20,162.04
1253,19,2020-06-01,8532850.67,8532850.67,-54.42,-67.78,52.7,2,57,-11.57
1254,19,2020-08-01,12976938.93,12976938.93,-36.26,52.08,61.7,2,29,2.92
1255,19,2020-11-01,12697968.5,12697968.5,-49.39,-2.15,52.6,1,88,-8.59
1256,19,2020-12-01,18339170.99,18339170.99,-68.82,44.43,47.8,1,61,-22.17
1257,19,2021-01-01,1946118.2,1946118.2,-85.56,-89.39,56.1,1,18,-28.9
1258,19,2021-02-01,6884793.5,6884793.5,-40.13,253.77,74.2,2,85,5.6
1259,19,2021-03-01,32413565.39,32413565.39,106.98,370.8,72.3,2,24,93.11
1260,19,2021-04-01,32094747.06,32094747.06,40.74,-0.98,56.1,2,16,46.88
1261,19,2021-05-01,11023373.14,11023373.14,-31.77,-65.65,60.6,2,15,5.18
1262,19,2021-06-01,33481867.3,33481867.3,77.23,203.74,46.4,1,57,64.9
1263,19,2021-07-01,12220244.82,12220244.82,-36.98,-63.5,68.9,1,67,5.37
1264,19,2021-08-01,12794363.83,13422995.5,-51.68,4.7,89.3,4,71,4.71
1265,19,2021-09-01,5088832.5,5088832.5,-40.36,-60.23,60.9,1,44,0.14
1266,19,2021-10-01,5010584.78,5010584.78,-61.39,-1.54,58.6,2,60,-13.39
1267,19,2021-11-01,18117289.19,17314600.29,42.68,261.58,69.2,5,35,53.29
1268,19,2021-12-01,12385228.8,12385228.8,-32.47,-31.64,47.4,1,68,-0.52
1269,19,2022-01-01,31728525.92,31728525.92,1530.35,156.18,54.4,1,43,939.97
1270,19,2022-02-01,4846646.16,4846646.16,-29.6,-84.72,47.8,1,61,1.36
1271,19,2022-03-01,6860160.72,6860160.72,-78.84,41.54,36.3,2,62,-32.78
